scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp12\img122.png,406.7977624784854,219.43666092943204,411.75473321858874,207.04423407917386,416.71170395869194,188.042512908778,,,,,,,,,407.6239242685027,207.04423407917386,412.5808950086059,188.042512908778,,,,,,,,
labeled-data\uvfp12\img196.png,434.06110154905343,237.6122203098107,438.19191049913945,225.21979345955253,444.80120481927725,209.52271944922552,444.80120481927725,194.6518072289157,,,,,,,430.7564543889846,224.3936316695353,421.66867469879526,209.52271944922552,416.71170395869194,198.78261617900176,410.10240963855426,188.042512908778,405.97160068846824,181.43321858864033,396.0576592082617,173.17160068846817
labeled-data\uvfp12\img234.png,429.1041308089501,254.96161790017214,432.40877796901907,242.56919104991397,437.3657487091223,230.1767641996558,441.4965576592083,214.47969018932878,,,,,,,424.1471600688469,243.39535283993115,420.0163511187609,232.65524956970745,413.4070567986231,222.74130808950088,408.4500860585199,212.82736660929436,400.18846815834775,202.0872633390706,391.1006884681584,190.5209982788296
labeled-data\uvfp12\img238.png,,,,,,,,,434.8872633390706,199.60877796901894,434.8872633390706,185.56402753872635,,,,,,,410.92857142857156,201.26110154905336,405.97160068846824,188.8686746987952,401.8407917383821,177.30240963855425,391.9268502581756,160.77917383821
labeled-data\uvfp12\img363.png,426.6256454388986,260.74475043029264,427.45180722891575,246.70000000000005,427.45180722891575,236.78605851979347,429.1041308089501,221.08898450946646,,,,,,,420.0163511187609,248.35232358003447,414.2332185886404,241.74302925989673,410.10240963855426,233.48141135972463,404.31927710843377,219.43666092943204,396.0576592082617,212.00120481927712,391.1006884681584,202.0872633390706
labeled-data\uvfp12\img367.png,418.3640275387264,221.08898450946646,423.32099827882973,207.04423407917386,426.6256454388986,193.8256454388985,,,,,,,,,412.5808950086059,209.52271944922552,406.7977624784854,197.95645438898453,403.4931153184166,187.21635111876077,397.7099827882961,180.6070567986231,391.1006884681584,169.04079173838215,386.1437177280551,161.60533562822724
labeled-data\uvfp12\img372.png,415.0593803786576,198.78261617900176,418.3640275387264,187.21635111876077,422.49483648881244,174.8239242685026,,,,,,,,,409.2762478485371,190.5209982788296,404.31927710843377,181.43321858864033,396.0576592082617,171.51927710843376,392.7530120481928,160.77917383821,390.2745266781412,153.34371772805514,383.66523235800344,139.2989672977625
