scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp13\img0026.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0052.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0087.png,584.422547332186,288.83425129087783,582.7702237521515,273.963339070568,582.7702237521515,258.266265060241,,,,,,,,,577.8132530120483,277.26798623063684,569.5516351118762,264.0493975903615,,,,,,,,
labeled-data\uvfp13\img0137.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0302.png,400.18846815834775,330.1423407917384,407.6239242685027,315.2714285714286,415.88554216867476,302.8790017211704,,,,,,,,,401.0146299483649,312.79294320137694,401.0146299483649,293.7912220309811,,,,,,,,
labeled-data\uvfp13\img0342.png,388.62220309810675,292.13889845094667,403.4931153184166,283.8772805507745,,,,,,,,,,,388.62220309810675,278.0941480206541,386.1437177280551,261.5709122203098,,,,,,,,
labeled-data\uvfp13\img0362.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0373.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0524.png,446.4535283993116,302.8790017211704,452.2366609294321,286.3557659208262,459.67211703958696,272.3110154905336,470.4122203098108,258.266265060241,,,,,,,449.75817555938045,285.529604130809,447.2796901893288,267.3540447504303,445.6273666092944,251.6569707401033,443.14888123924277,235.9598967297763,,,,
labeled-data\uvfp13\img0620.png,299.39672977624787,375.581239242685,306.83218588640284,364.8411359724613,316.74612736660936,354.1010327022375,328.31239242685035,339.2301204819277,,,,,,,302.7013769363167,363.1888123924268,306.00602409638554,349.1440619621343,306.00602409638554,330.9685025817556,306.83218588640284,316.0975903614458,,,,
labeled-data\uvfp13\img0660.png,278.74268502581765,359.884165232358,287.0043029259897,350.79638554216865,297.7444061962135,340.88244406196213,,,,,,,,,278.74268502581765,349.1440619621343,277.91652323580035,334.27314974182445,267.17641996557666,318.57607573149744,256.43631669535284,301.22667814113595,245.69621342512912,283.8772805507745,233.30378657487094,260.74475043029264
labeled-data\uvfp13\img0678.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0741.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0770.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0805.png,373.7512908777969,406.14922547332185,381.1867469879519,396.23528399311533,384.49139414802073,387.9736660929432,,,,,,,,,374.5774526678142,396.23528399311533,372.09896729776256,383.84285714285716,,,,,,,,
labeled-data\uvfp13\img0905.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0931.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0952.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0961.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp13\img0989.png,,,,,,,,,,,,,,,,,,,,,,,,,,
