scorer,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000
bodyparts,AC,AC,AC,LC1,LC1,LC1,LC2,LC2,LC2,LC3,LC3,LC3,LC4,LC4,LC4,LC5,LC5,LC5,LVP,LVP,LVP,RC1,RC1,RC1,RC2,RC2,RC2,RC3,RC3,RC3,RC4,RC4,RC4,RC5,RC5,RC5,RVP,RVP,RVP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\vocal0\img0388.png,384.8277769088745,293.52100574970245,0.10807355493307114,386.47556507587433,283.51945596933365,1.0,387.1756578683853,264.0535960197449,1.0,385.90837931632996,245.00901985168457,1.0,386.4221181869507,218.7384752035141,1.0,387.74965381622314,196.49821850657463,1.0,384.9815340042114,290.363561630249,0.0006615939782932401,383.85369348526,283.8299346715212,1.0,383.96875190734863,262.61106038093567,0.9999998807907104,382.3529534339905,243.11317706108093,1.0,382.82335090637207,220.02550387382507,1.0,383.05129623413086,197.48210430145264,1.0,376.3945231437683,184.04420042037964,0.0002013515477301553
labeled-data\vocal0\img1205.png,413.0233039855957,420.13498306274414,0.0010836728615686297,420.17974695563316,402.23565006256104,0.9999998807907104,423.4986455440521,374.7997007369995,1.0,425.0669288635254,338.82492327690125,1.0,425.46661615371704,302.66930985450745,0.9999998807907104,426.6507716178894,259.3147361278534,1.0,410.6596591472626,412.5460158586502,0.0006609131232835352,405.1755895614624,403.45807832479477,1.0,403.07849991321564,374.1742830276489,1.0,402.52465438842773,340.51382398605347,1.0,403.4662536382675,304.1859755516052,1.0,407.1666262149811,262.4531981945038,1.0,405.2620782852173,246.04724025726318,4.2386069253552705e-05
labeled-data\vocal0\img0225.png,389.81881725788116,411.45446383953094,0.08388382196426392,393.01557064056396,396.01727516017854,1.0,395.03107619285583,342.63077449798584,0.9999945163726807,391.98455572128296,302.21852111816406,0.9999995231628418,388.8765103816986,262.1138119697571,1.0,386.4983812570572,222.89799308776855,1.0,386.98171973228455,403.0396628379822,0.00048356596380472183,387.6190807521343,396.9361587166786,1.0,382.52580165863037,343.12990522384644,0.9999897480010986,377.48909187316895,303.1447858810425,1.0,375.54635310173035,262.5851237773895,1.0,372.99944084882736,221.84457075595856,1.0,386.81337344646454,394.637375831604,1.2389121366140898e-05
labeled-data\vocal0\img0302.png,396.7449120879173,288.2975597381592,0.008609221316874027,396.4239068329334,276.0904486179352,1.0,394.94484782218933,252.00320162065327,0.9999990463256836,392.9045295715332,230.30034232139587,1.0,392.130898475647,204.33234351873398,1.0,393.9528913497925,174.06236267089844,1.0,396.22558718919754,282.2532231807709,0.0011533047072589397,394.0241651535034,276.45308208465576,1.0,391.6163167953491,250.19194519519806,0.9999997615814209,389.10415983200073,228.45239704847336,0.9999996423721313,390.3608090877533,204.8093582391739,1.0,390.2740852832794,173.66935348510742,1.0,390.53969049453735,269.59010887145996,3.92448237107601e-05
labeled-data\vocal0\img1147.png,2.856707215309143,0.8034396171569824,5.753663572249934e-06,391.0304579734802,413.80399537086487,0.8998775482177734,389.20838248729706,408.76788902282715,0.9999303817749023,390.704549074173,377.433890581131,0.9998651742935181,390.55192017555237,343.39340806007385,0.9999990463256836,392.270046710968,314.30523931980133,0.9999998807907104,393.77728271484375,304.86063385009766,0.001179327955469489,388.24147342145443,411.70142978429794,0.9999885559082031,387.4053190946579,383.189022064209,0.9994773268699646,389.15907406806946,345.0266025066376,0.9950025677680969,387.2093859910965,317.1226997375488,0.9999706745147705,386.29628217220306,315.28781747817993,0.6949315071105957,3.0476293563842773,4.812075734138489,5.58703732167487e-07
labeled-data\vocal0\img1433.png,3.0525206923484802,140.18787650763988,1.3775120351056103e-05,375.1470036506653,308.44185161590576,0.9986714124679565,378.5548405647278,289.15960788726807,1.0,379.0242898464203,263.03010511398315,1.0,379.2403606772423,236.21019154787064,1.0,377.44500970840454,206.37346649169922,1.0,374.3588967323303,188.7020274400711,0.0028640562668442726,362.3623710870743,306.18823301792145,0.9964616894721985,357.40103483200073,287.626770734787,1.0,354.1533670425415,264.686731338501,1.0,356.91753190755844,238.8762321472168,1.0,357.05520498752594,211.8339123725891,1.0,355.43185329437256,195.17719089984894,1.690838143986184e-05
labeled-data\vocal0\img0655.png,392.3970785140991,401.4552483558655,0.9999923706054688,394.1717224121094,379.9111788570881,1.0,393.4159059524536,351.51795291900635,0.9999979734420776,392.50534868240356,310.9333019256592,0.9999998807907104,392.383020401001,264.8782994747162,1.0,393.67693614959717,220.95793169736862,0.9999997615814209,395.4077726006508,180.83166235685349,0.9979209303855896,389.503919005394,380.5276082754135,1.0,387.40352058410645,354.13258039951324,1.0,384.3043773174286,311.62683033943176,1.0,381.7736427783966,267.1861920952797,1.0,378.06434297561646,223.4617292881012,1.0,375.8867835998535,189.78009402751923,0.0002483086718712002
labeled-data\vocal0\img0291.png,397.31642186641693,225.91146540641785,0.010906020179390907,397.3224893808365,215.92806339263916,1.0,396.3601875305176,195.75232239067554,1.0,396.12262439727783,172.5443468093872,1.0,396.885823905468,144.42034721374512,1.0,397.26315438747406,121.30680751800537,1.0,397.9655191898346,104.45680046081543,0.00027439711266197264,394.1395740509033,216.02642011642456,1.0,391.6922678947449,195.82885417342186,1.0,391.89465522766113,173.11528778076172,1.0,392.3782992362976,146.31713473796844,1.0,388.3014037311077,120.98015975952148,1.0,386.6686170101166,106.22073197364807,0.003875801106914878
