scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\nop2\img013.png,317.887757552883,291.96821870335737,320.3582065226714,283.7333888040625,325.2991044622484,274.6750759148381,327.76955343203684,269.73417797526116,331.0634853917548,260.67586508603677,333.5339343615433,252.44103518674189,338.4748323011202,242.55923930758803,313.7703426032355,282.90990581413297,312.12337662337654,274.6750759148381,311.2998936334471,267.2637290054727,311.2998936334471,258.20541611624833,311.2998936334471,249.97058621695345,310.47641064351757,238.44182435794056
labeled-data\nop2\img047.png,362.3558390090754,261.4993480759663,365.64977096879335,251.61755219681243,368.12021993858184,243.3827222975175,370.5906689083703,235.1478923982226,373.06111787815877,225.26609651906875,374.70808385801774,212.0903686801969,384.5898797371716,193.97374290174815,359.06190704935744,254.91148415653038,359.06190704935744,244.206205287447,359.06190704935744,234.32440940829315,359.06190704935744,224.44261352913924,359.88539003928696,212.9138516701264,,
labeled-data\nop2\img069.png,3.1678388118743896,0.40931057929992676,,,368.9437029285113,285.38035478392146,370.49258148670197,273.632119178772,370.0335114002228,264.26883602142334,371.03768134117126,254.6266906261444,368.2042226791382,246.04516315460205,358.2384240594279,286.203837773851,355.7679750896395,275.4985589047676,353.297526119851,269.73417797526116,353.48391675949097,263.86341381073,353.103702545166,253.58327460289001,355.4895477294922,243.63872545957565
labeled-data\nop2\img071.png,338.96380496025085,239.49018716812134,343.35625433921814,230.50201654434204,344.96519470214844,220.930677652359,347.01620960235596,213.36157417297363,348.17778408527374,203.050687789917,349.2404056787491,192.21036434173584,352.0187883377075,178.41213262081146,336.7423577308655,230.4796223640442,337.0015926361084,221.09294402599335,337.14257192611694,211.85214221477509,336.44653367996216,202.88300800323486,336.7120451927185,192.9260528087616,337.3120446205139,181.27162981033325
labeled-data\nop2\img074.png,336.82786632126124,249.97058621695345,338.4748323011202,240.91227332772905,338.4748323011202,231.03047744857514,339.2983152910497,221.14868156942129,340.1217982809792,209.61991971040845,344.23921323062666,200.56160682118406,,,336.0043833313317,240.08879033779954,336.82786632126124,229.38351146871616,336.82786632126124,220.32519857949183,338.4748323011202,208.79643672047894,341.76876426083817,199.7381238312546,,
labeled-data\nop2\img078.png,310.31868076324463,250.69077718257904,319.53472353274196,240.91227332772905,322.0051725025304,228.5600284787867,322.8286554924599,221.14868156942129,322.41502940654755,206.94660353660583,326.48492312431335,196.25288072228432,331.8869683816843,183.26846403266478,311.49871158599854,239.1328580379486,311.31995940208435,227.69992923736572,312.9841151237488,216.68783807754517,314.6791468858719,205.7197561264038,318.1950891017914,195.25993663072586,319.49914932250977,185.1566104888916
labeled-data\nop2\img128.png,304.7120297140111,231.85396043850466,311.2998936334471,221.9721645593508,312.12337662337654,213.73733466005586,314.59382559316504,206.3259877506905,316.240791573024,194.7972258916776,318.71124054281245,186.56239599238273,321.18168951260094,176.68060011322888,301.41809775429317,219.5017155895623,301.41809775429317,212.0903686801969,301.41809775429317,204.67902177083153,301.41809775429317,195.62070888160713,300.5946147643637,187.38587898231225,299.7711317744342,175.0336341333699
