scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\nop8\img014.png,,,,,,,,,384.5898797371716,206.3259877506905,392.8247096364665,193.97374290174815,399.4125735559024,183.26846403266478,,,,,,,348.3566281802741,212.0903686801969,340.94528127090865,202.20857280104303,334.35741735147275,192.32677692188918
labeled-data\nop8\img029.png,,,,,,,,,378.0020158177357,215.3843006399149,379.6489817975947,203.855538780902,383.76639674724214,187.38587898231225,,,,,,,371.4141518982998,216.20778362984436,368.12021993858184,204.67902177083153,360.7088730292164,191.50329393195966
labeled-data\nop8\img055.png,,,,,,,,,408.47088644512684,252.44103518674189,411.7648184048448,238.44182435794056,415.88223335449226,228.5600284787867,,,,,,,391.1777436566075,253.2645181766714,384.5898797371716,242.55923930758803,377.1785328278062,231.85396043850466
labeled-data\nop8\img069.png,,,,,,,373.06111787815877,278.79249086448556,378.8254988076652,268.9106949853317,387.88381169688955,254.91148415653038,,,,,,,,,350.82707715006256,279.615973854415,346.7096622004151,268.9106949853317,339.2983152910497,256.55845013638935
labeled-data\nop8\img075.png,,,,,,,,,359.06190704935744,312.5552934515946,365.64977096879335,301.02653159258176,375.5315668479472,287.02732076378044,,,,,,,338.4748323011202,311.73181046166513,334.35741735147275,298.55608262279327,326.12258745217787,287.02732076378044
labeled-data\nop8\img138.png,,,,,,,,,,,,,329.4165194118958,403.13842234383844,,,,,,,,,312.94685961330606,413.8437012129218,312.94685961330606,404.7853883236974
labeled-data\nop8\img179.png,347.5331451903446,385.84527955531917,350.82707715006256,371.0225857365883,352.47404312992154,358.67034088764603,354.94449209971,344.6711300588447,,,,,,,348.3566281802741,371.0225857365883,349.1801111702036,358.67034088764603,351.650560139992,344.6711300588447,,,,,,
labeled-data\nop8\img204.png,303.88854672408166,361.14078985743447,306.3589956938701,351.2589939782806,309.6529276535881,340.55371510919724,312.94685961330606,324.90753830053694,316.240791573024,313.3787764415241,,,,,303.06506373415215,349.61202799842164,306.3589956938701,338.90674912933827,308.8294446636586,325.7310212904664,310.47641064351757,314.2022594314536,,,,
labeled-data\nop8\img247.png,296.47719981471624,329.0249532501844,302.2415807442227,315.84922541131255,306.3589956938701,305.1439465422292,310.47641064351757,295.2621506630753,,,,,,,298.1241657945752,315.84922541131255,301.41809775429317,305.1439465422292,,,,,,,,
labeled-data\nop8\img290.png,278.3605740362675,412.1967352330628,290.71281888520986,401.49145636397947,299.7711317744342,391.60966048482555,309.6529276535881,383.37483058553073,318.71124054281245,371.0225857365883,,,,,274.24315908662004,400.66797337405,274.24315908662004,389.1392115150371,276.71360805640853,375.1400006862358,,,,,,
labeled-data\nop8\img295.png,322.8286554924599,357.023374907787,328.59303642196636,346.3180960387037,333.5339343615433,333.96585118976134,,,,,,,,,325.2991044622484,344.6711300588447,331.0634853917548,332.31888520990236,,,,,,,,
labeled-data\nop8\img309.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img337.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img371.png,279.18405702619697,393.2566264646846,289.88933589528034,375.9634836761653,308.8294446636586,361.964272847364,325.2991044622484,351.2589939782806,337.6513493111907,344.6711300588447,356.59145807956895,330.6719192300434,382.9429137573126,315.0257424213831,272.59619310676106,378.43393264595375,270.12574413697257,363.61123882722296,263.53788021753667,343.0241640789857,256.95001629810076,324.90753830053694,252.8326013484533,312.5552934515946,247.89170340887637,296.90911664293435
labeled-data\nop8\img388.png,310.47641064351757,231.85396043850466,316.240791573024,217.85474960970333,322.0051725025304,204.67902177083153,326.12258745217787,189.03284496217123,329.4165194118958,177.50408310315834,,,,,312.94685961330606,217.03126661977387,317.887757552883,203.855538780902,321.18168951260094,189.03284496217123,325.2991044622484,176.68060011322888,,,,
labeled-data\nop8\img393.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img401.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img426.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img458.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop8\img464.png,,,,,,,,,,,,,,,,,,,,,,,,,,
