scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\nop11\img001.png,296.47719981471624,205.50250476076098,298.1241657945752,196.4441918715366,300.5946147643637,189.85632795210068,308.00596167372913,185.73891300245327,310.47641064351757,179.15104908301737,316.240791573024,170.09273619379297,322.0051725025304,162.68138928442755,294.83023383485727,198.09115785139562,291.5363018751393,191.50329393195966,286.5954039355624,184.0919470225943,281.65450599598546,179.97453207294683,277.537091046338,174.21015114344038,275.06664207654956,167.62228722400448
labeled-data\nop11\img030.png,312.12337662337654,254.08800116660086,316.240791573024,244.206205287447,321.18168951260094,235.97137538815213,322.0051725025304,222.79564754928026,326.9460704421074,217.85474960970333,327.76955343203684,207.97295373054948,329.4165194118958,196.4441918715366,309.6529276535881,248.32362023709442,305.53551270394064,238.44182435794056,303.88854672408166,228.5600284787867,302.2415807442227,218.67823259963285,299.7711317744342,211.26688569026743,302.2415807442227,203.855538780902
labeled-data\nop11\img045.png,335.18090034140226,261.4993480759663,336.82786632126124,254.08800116660086,340.1217982809792,245.85317126730598,341.76876426083817,235.1478923982226,344.23921323062666,226.0895795089982,,,,,334.35741735147275,253.2645181766714,331.0634853917548,244.206205287447,329.4165194118958,235.97137538815213,,,,,,
labeled-data\nop11\img065.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop11\img078.png,,,324.4756214723189,241.7357563176585,324.4756214723189,231.85396043850466,322.8286554924599,220.32519857949183,,,,,,,321.18168951260094,243.3827222975175,320.3582065226714,231.85396043850466,319.53472353274196,220.32519857949183,,,,,,
labeled-data\nop11\img080.png,,,,,327.76955343203684,233.50092641836363,330.24000240182534,226.91306249892773,332.7104513716138,219.5017155895623,333.5339343615433,209.61991971040845,330.24000240182534,201.38508981111357,,,317.887757552883,230.20699445864568,316.240791573024,222.79564754928026,317.06427456295347,215.3843006399149,319.53472353274196,207.97295373054948,321.18168951260094,201.38508981111357
labeled-data\nop11\img111.png,336.0043833313317,273.85159292490863,338.4748323011202,262.32283106589574,343.41573024069714,250.7940692068829,348.3566281802741,238.44182435794056,350.00359416013305,228.5600284787867,354.94449209971,219.5017155895623,358.2384240594279,208.79643672047894,335.18090034140226,261.4993480759663,328.59303642196636,251.61755219681243,324.4756214723189,242.55923930758803,318.71124054281245,234.32440940829315,315.4173085830945,226.0895795089982,315.4173085830945,214.56081764998538
