scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp6\img141.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img185.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img190.png,,,,,,,282.0473321858865,296.26970740103275,282.0473321858865,282.2249569707401,284.52581755593803,265.7017211703959,295.26592082616185,252.48313253012049,,,,,252.3055077452668,287.1819277108434,254.78399311531845,278.92030981067126,252.3055077452668,267.3540447504303,249.00086058519796,257.44010327022374
labeled-data\uvfp6\img286.png,,,,,269.6549053356283,296.26970740103275,273.78571428571433,284.70344234079175,275.4380378657487,273.1371772805508,282.87349397590367,259.0924268502582,286.1781411359725,248.35232358003447,,,,,251.4793459552496,292.96506024096385,245.69621342512912,282.2249569707401,241.56540447504304,272.3110154905336,240.73924268502586,258.266265060241
labeled-data\uvfp6\img385.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img420.png,263.8717728055078,305.3574870912221,264.697934595525,291.31273666092943,263.0456110154905,278.92030981067126,,,,,,,,,254.78399311531845,297.9220309810671,248.17469879518077,283.8772805507745,,,,,,,,
labeled-data\uvfp6\img516.png,,,,,,,,,,,290.30895008605853,326.83769363166954,293.61359724612737,311.96678141135976,282.87349397590367,371.450430292599,275.4380378657487,359.884165232358,268.00258175559384,343.3609294320138,264.697934595525,330.9685025817556,,,,
labeled-data\uvfp6\img533.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img545.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img590.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img599.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img616.png,339.05249569707405,411.93235800344235,340.7048192771085,398.713769363167,343.18330464716007,380.5382099827883,348.1402753872634,364.8411359724613,356.40189328743554,350.79638554216865,367.14199655765924,338.4039586919105,375.4036144578314,319.4022375215146,325.8339070567987,402.844578313253,316.74612736660936,387.147504302926,306.00602409638554,374.7550774526678,,,,,,
labeled-data\uvfp6\img644.png,277.91652323580035,412.7585197934595,282.0473321858865,400.36609294320135,282.87349397590367,387.147504302926,286.1781411359725,376.40740103270224,288.65662650602417,362.36265060240964,292.7874354561102,349.1440619621343,298.5705679862307,337.5777969018933,272.13339070567986,403.6707401032702,267.17641996557666,390.45215146299483,262.21944922547334,380.5382099827883,257.26247848537014,365.6672977624785,257.26247848537014,351.6225473321859,,
labeled-data\uvfp6\img719.png,263.8717728055078,397.88760757314975,271.3072289156627,383.84285714285716,279.56884681583483,370.62426850258174,287.8304647160069,357.4056798623064,296.092082616179,342.53476764199655,306.83218588640284,328.49001721170396,316.74612736660936,311.1406196213425,256.43631669535284,384.66901893287434,249.00086058519796,372.27659208261616,241.56540447504304,359.0580034423408,,,,,,
labeled-data\uvfp6\img742.png,,,,,,,,,,,301.04905335628234,355.75335628227197,304.3537005163512,339.2301204819277,,,,,268.00258175559384,382.1905335628227,266.35025817555936,366.49345955249566,,,,
labeled-data\uvfp6\img770.png,,,,,,,,,,,310.1368330464717,270.65869191049916,315.9199655765922,255.78777969018932,,,,,,,,,,,,
labeled-data\uvfp6\img793.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img808.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img836.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp6\img865.png,,,,,,,,,,,,,,,,,,,,,,,,,,
