scorer,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000
bodyparts,AC,AC,AC,LC1,LC1,LC1,LC2,LC2,LC2,LC3,LC3,LC3,LC4,LC4,LC4,LC5,LC5,LC5,LVP,LVP,LVP,RC1,RC1,RC1,RC2,RC2,RC2,RC3,RC3,RC3,RC4,RC4,RC4,RC5,RC5,RC5,RVP,RVP,RVP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\nop3\img998.png,304.70688939094543,336.7744221687317,1.0,308.3587115705013,316.2867240011692,1.0,311.5298240184784,302.74983406066895,1.0,314.1928769350052,289.546683549881,0.9999998807907104,325.0211081504822,272.6545033454895,0.9999998807907104,333.24935019016266,263.26533246040344,1.0,343.15561389923096,253.70393466949463,1.0,298.7409243583679,318.53687930107117,1.0,296.73601055145264,304.886935710907,1.0,289.0640923976898,290.81983709335327,1.0,282.5772409439087,275.82134018838406,1.0,271.6808865070343,267.09096813201904,1.0,256.5121536254883,254.34002232551575,1.0
labeled-data\nop3\img390.png,389.81626176834106,346.57391262054443,0.9732567667961121,394.29943776130676,334.3485448360443,1.0,398.518851518631,324.7910287976265,1.0,399.9120354652405,315.5354035794735,1.0,401.50074648857117,305.3594563007355,1.0,405.59929275512695,297.55391788482666,1.0,409.56609630584717,287.0127046108246,1.0,382.5291528701782,337.19575786590576,0.9999978542327881,374.4465501308441,327.9614329338074,0.9999994039535522,366.329213142395,318.92574167251587,0.999998927116394,358.83963322639465,313.2425661087036,0.9999979734420776,348.8471003174782,305.85710859298706,0.9999953508377075,343.7265794277191,300.2535471022129,0.9999942779541016
labeled-data\nop3\img266.png,354.58814907073975,209.0147204399109,3.801611910603242e-06,376.56084966659546,243.5098752975464,3.279688144175452e-06,376.7326033115387,241.3337540626526,0.023963194340467453,375.1775357723236,230.46748304367065,1.0,372.3359212875366,222.16565537452698,1.0,371.84604239463806,212.61212730407715,1.0,371.2576322555542,199.38692617416382,1.0,368.4757676124573,242.67955112457275,1.0187003681494389e-05,370.55348682403564,240.52288436889648,0.059111338108778,366.94064950942993,233.16603112220764,1.0,364.51965993642807,223.662823677063,1.0,361.4429750442505,212.67056745290756,1.0,358.3642945289612,199.4422996044159,1.0
labeled-data\nop3\img333.png,371.92617478966713,396.69294261932373,1.0,375.2392053604126,382.94830799102783,1.0,378.4698414802551,367.8555037975311,1.0,380.38346576690674,352.58947563171387,1.0,384.1906027793884,339.08740043640137,1.0,388.8243019580841,323.5948877334595,1.0,396.9680882692337,308.45979499816895,1.0,366.3937511444092,384.65122270584106,1.0,358.11192893981934,373.61073660850525,1.0,348.38354167342186,358.3875575065613,1.0,340.2265418469906,344.8880214691162,1.0,328.41077947616577,335.21527194976807,1.0,317.54559326171875,324.9049530029297,1.0
labeled-data\nop3\img335.png,3.135649085044861,0.4667775630950928,2.336526904400671e-06,5.94620418548584,4.980891764163971,1.4107228025750373e-06,3.007317900657654,1.7963230609893799,1.6415608570241602e-06,-1.7478561401367188,4.500185012817383,1.7988843410421396e-06,0.5426855087280273,4.369984805583954,5.557145641432726e-07,-1.2575864791870117,1.2129240036010742,1.1917079234535777e-07,2.194993257522583,6.190057039260864,6.369476182044309e-07,-0.4395627975463867,6.1862311363220215,1.385834735856406e-07,0.7748558521270752,0.7007358074188232,2.96977617608718e-07,5.01797080039978,0.8530905246734619,1.874444137683895e-07,-0.18424749374389648,4.077432528138161,6.255072548810858e-07,-0.5526704788208008,1.5591027736663818,1.9046160559810232e-07,2.7531768083572388,4.712749421596527,3.0964508823672077e-07
labeled-data\nop3\img527.png,362.6911368370056,399.9378128051758,1.0,362.62891578674316,375.2030348777771,1.0,361.23950958251953,358.77815675735474,0.9999991655349731,362.83234691619873,337.9037432670593,0.9999951124191284,362.7319133281708,317.900155544281,0.9999998807907104,361.774870634079,297.10075998306274,1.0,370.51649165153503,282.843373298645,0.9987024068832397,359.4394500255585,365.3302102088928,0.9999988079071045,357.028315782547,342.45845222473145,0.9999994039535522,358.48191499710083,323.0448009967804,0.9999997615814209,356.9404183626175,305.82234144210815,1.0,356.65779757499695,293.9855009317398,0.9999973773956299,354.58819484710693,282.64760172367096,0.3864900767803192
labeled-data\nop3\img258.png,357.6548389196396,312.8924684524536,0.9999997615814209,357.1814595460892,297.62965750694275,1.0,357.79838740825653,284.2031109035015,1.0,355.6505000591278,271.2174472808838,1.0,353.8651752471924,257.1997470855713,0.999987006187439,352.4656410217285,248.91164803504944,0.00011582674051169306,352.11612129211426,303.2271716594696,0.00226467358879745,354.71215295791626,297.88335490226746,1.0,354.43473875522614,282.37510561943054,1.0,353.51876306533813,267.9795688223094,1.0,352.9820969104767,256.11772775650024,0.9869862198829651,351.6589207649231,251.2751082777977,4.903893682239868e-07,352.7489595413208,311.84003257751465,2.2481112864625175e-06
labeled-data\nop3\img268.png,3.1170454025268555,0.4782564640045166,2.2748781702830456e-06,368.6066699028015,196.9072790145874,6.066058176656952e-06,377.73308777809143,220.34771206974983,0.00024513708194717765,375.3567945957184,213.17791950702667,0.9983806610107422,374.9579939842224,207.63713026046753,0.9999983310699463,376.00333738327026,201.4701600074768,1.0,374.7192916870117,193.30254197120667,1.0,360.9954867362976,199.39047741889954,2.100660822179634e-06,369.1492352485657,217.52449417114258,2.5227247533621266e-05,368.75050711631775,215.89973402023315,0.9896066784858704,365.1124074459076,210.8876267671585,0.9999997615814209,360.37790632247925,204.32365775108337,1.0,359.80887389183044,195.62715435028076,1.0
