scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp5\img0023.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0034.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0060.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0078.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0145.png,,,,,326.6600688468159,228.52444061962137,322.52925989672985,215.30585197934596,318.3984509466437,199.60877796901894,316.74612736660936,188.042512908778,,,,,323.35542168674704,228.52444061962137,318.3984509466437,216.95817555938038,316.74612736660936,200.43493975903618,314.2676419965577,187.21635111876077,,
labeled-data\uvfp5\img0264.png,,,,,360.53270223752156,281.3987951807229,363.0111876075732,270.65869191049916,364.6635111876076,254.96161790017214,367.9681583476764,237.6122203098107,368.7943201376937,220.26282271944928,,,348.1402753872634,283.8772805507745,341.5309810671257,269.8325301204819,339.87865748709123,257.44010327022374,339.87865748709123,240.0907056798623,335.7478485370052,215.30585197934596
labeled-data\uvfp5\img0334.png,382.0129087779691,321.8807228915663,384.49139414802073,306.18364888123926,386.1437177280551,291.31273666092943,390.2745266781412,277.26798623063684,391.1006884681584,263.22323580034424,393.57917383821007,251.6569707401033,396.8838209982789,239.26454388984513,374.5774526678142,309.4882960413081,370.4466437177281,292.96506024096385,366.31583476764206,279.7464716006885,362.18502581755604,264.87555938037866,359.7065404475044,246.70000000000005,,
labeled-data\uvfp5\img0406.png,,,,,384.49139414802073,253.30929432013772,377.88209982788305,242.56919104991397,368.7943201376937,226.87211703958695,,,,,,,383.66523235800344,254.1354561101549,376.2297762478486,244.2215146299484,366.31583476764206,228.52444061962137,,,,
labeled-data\uvfp5\img0509.png,,,,,355.57573149741825,321.8807228915663,359.7065404475044,310.3144578313253,357.2280550774527,300.40051635111877,359.7065404475044,288.0080895008606,359.7065404475044,279.7464716006885,,,,,337.4001721170397,315.2714285714286,334.09552495697073,307.00981067125645,335.7478485370052,288.0080895008606,,
labeled-data\uvfp5\img0610.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img0648.png,,,,,206.04044750430293,335.09931153184164,208.5189328743546,322.70688468158346,211.82358003442343,310.3144578313253,215.12822719449227,292.96506024096385,,,,,196.12650602409641,334.27314974182445,192.82185886402758,323.5330464716007,191.16953528399316,309.4882960413081,188.6910499139415,294.61738382099827,188.6910499139415,279.7464716006885
labeled-data\uvfp5\img0774.png,,,,,,,,,,,379.5344234079174,253.30929432013772,361.35886402753874,238.4383820998279,,,397.7099827882961,296.26970740103275,386.1437177280551,289.660413080895,373.7512908777969,282.2249569707401,358.8803786574871,270.65869191049916,352.2710843373494,250.83080895008607
labeled-data\uvfp5\img0876.png,,,,,,,,,,,,,,,,,380.3605851979346,311.96678141135976,367.14199655765924,302.0528399311532,358.8803786574871,292.96506024096385,346.4879518072289,279.7464716006885,,
labeled-data\uvfp5\img1138.png,,,397.7099827882961,285.529604130809,382.83907056798625,274.78950086058524,367.14199655765924,264.0493975903615,350.61876075731504,252.48313253012049,339.05249569707405,236.78605851979347,,,387.79604130808957,288.83425129087783,381.1867469879519,275.6156626506024,366.31583476764206,266.5278829604131,351.4449225473322,251.6569707401033,334.92168674698803,239.26454388984513,,
labeled-data\uvfp5\img1148.png,401.0146299483649,273.963339070568,387.79604130808957,263.22323580034424,380.3605851979346,251.6569707401033,363.0111876075732,238.4383820998279,348.96643717728057,230.1767641996558,335.7478485370052,221.9151462994837,,,387.79604130808957,270.65869191049916,374.5774526678142,265.7017211703959,353.0972461273667,259.9185886402754,339.87865748709123,248.35232358003447,322.52925989672985,234.30757314974187,,
labeled-data\uvfp5\img1280.png,,,,,,,352.2710843373494,278.92030981067126,341.5309810671257,263.22323580034424,335.7478485370052,250.00464716006888,,,,,,,350.61876075731504,280.5726333907057,339.87865748709123,264.0493975903615,334.09552495697073,252.48313253012049,,
labeled-data\uvfp5\img1463.png,434.06110154905343,379.7120481927711,426.6256454388986,359.884165232358,414.2332185886404,346.66557659208263,409.2762478485371,328.49001721170396,404.31927710843377,307.8359724612737,399.36230636833056,289.660413080895,390.2745266781412,272.3110154905336,417.53786574870924,370.62426850258174,405.14543889845106,355.75335628227197,392.7530120481928,339.2301204819277,377.05593803786576,326.0115318416523,368.7943201376937,307.00981067125645,,
labeled-data\uvfp5\img1473.png,400.18846815834775,404.49690189328743,398.53614457831327,389.62598967297765,394.40533562822725,374.7550774526678,388.62220309810675,356.57951807228915,379.5344234079174,336.7516351118761,372.09896729776256,317.7499139414802,363.8373493975904,300.40051635111877,388.62220309810675,394.58296041308085,379.5344234079174,382.1905335628227,370.4466437177281,367.3196213425129,355.57573149741825,347.4917383820998,349.79259896729786,330.1423407917384,,
labeled-data\uvfp5\img1492.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp5\img1542.png,,,,,,,,,,,,,,,,,,,,,,,,,,
