scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\nop10\img005.png,,,,,3.024544894695282,1.767789602279663,,,,,,,,,,,,,,,247.89170340887637,305.1439465422292,234.71597557000456,293.6151846832164,228.12811165056866,282.90990581413297
labeled-data\nop10\img008.png,,,,,,,,,,,,,,,288.24236991542136,328.2014702602549,281.65450599598546,322.43708933074845,270.9492271269021,314.2022594314536,266.8318121772546,304.3204635522997,258.59698227795974,292.7917016932869,252.8326013484533,281.262939834274
labeled-data\nop10\img244.png,331.3120769262314,334.3568711280823,331.73724576830864,326.9654359817505,334.5473129749298,320.1259014606476,335.64061307907104,312.84432315826416,334.85425329208374,302.8306772708893,335.2360739707947,294.7827353477478,,,329.82753467559814,328.03745198249817,329.7914366722107,319.9162211418152,329.6582655906677,311.8854057788849,332.3848705291748,303.018018245697,,,2.735889434814453,4.710673570632935
labeled-data\nop10\img279.png,,,,,219.89328175127378,258.20541611624833,218.24631577141474,255.73496714645984,,,,,,,,,212.48193484190836,263.14631405582526,212.48193484190836,253.2645181766714,,,,,,
labeled-data\nop10\img283.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img293.png,,,,,,,,,,,,,,,,,,,,,,,,,211.65845185197884,187.38587898231225
labeled-data\nop10\img309.png,273.89372634887695,316.1138800010085,279.9725852012634,306.57726287841797,285.22849929332733,296.82973194122314,290.9705363512039,288.0328278541565,298.1241657945752,281.262939834274,303.06506373415215,268.0872119954022,311.6527466773987,258.9299944639206,271.6197667121887,306.1009522676468,268.1308001726866,296.5315237045288,264.7790765762329,286.0479633808136,261.6744900941849,275.5629357993603,257.6428174972534,263.00388741493225,250.8349882364273,249.910418510437
labeled-data\nop10\img338.png,341.4185047149658,204.63543742895126,341.9039442539215,198.24491667747498,341.55857968330383,190.69223546981812,339.80461217463017,182.95793795585632,338.1880693435669,176.08722448349,335.12620091438293,166.5025794506073,,,340.79028528928757,198.6550567150116,339.6926091015339,191.05579686164856,338.33919882774353,183.32324051856995,337.17250776290894,175.772114276886,333.29908859729767,167.68092679977417,,
labeled-data\nop10\img347.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img366.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img376.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img379.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img387.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img412.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img424.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img431.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img439.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img448.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img460.png,3.157002568244934,0.37558674812316895,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop10\img464.png,,,,,,,,,,,,,,,,,,,,,,,,,,
