scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp1\img026.png,,,,,,,,,,,,,,,,,358.0542168674699,269.8325301204819,353.9234079173839,259.0924268502582,345.66179001721173,242.56919104991397,344.83562822719455,228.52444061962137,,
labeled-data\uvfp1\img042.png,,,,,,,,,,,,,,,,,,,,,336.5740103270224,231.8290877796902,332.4432013769364,219.43666092943204,,
labeled-data\uvfp1\img088.png,319.224612736661,260.74475043029264,323.35542168674704,250.00464716006888,327.48623063683306,241.74302925989673,329.9647160068847,227.69827882960413,334.92168674698803,217.78433734939762,336.5740103270224,207.8703958691911,340.7048192771085,191.34716006884685,314.2676419965577,250.83080895008607,308.4845094664372,241.74302925989673,302.7013769363167,231.8290877796902,296.9182444061962,217.78433734939762,293.61359724612737,202.91342512908778,,
labeled-data\uvfp1\img172.png,323.35542168674704,237.6122203098107,325.0077452667814,230.1767641996558,328.31239242685035,218.61049913941486,332.4432013769364,206.21807228915668,336.5740103270224,192.17332185886403,339.05249569707405,181.43321858864033,341.5309810671257,170.69311531841657,317.57228915662654,231.8290877796902,312.6153184165232,221.08898450946646,308.4845094664372,210.3488812392427,305.17986230636836,196.3041308089501,,,,
labeled-data\uvfp1\img203.png,316.74612736660936,355.75335628227197,320.8769363166954,341.7086058519793,321.70309810671256,334.27314974182445,323.35542168674704,326.0115318416523,325.0077452667814,314.44526678141136,325.8339070567987,304.53132530120484,328.31239242685035,289.660413080895,311.78915662650604,345.83941480206545,310.96299483648886,334.27314974182445,305.17986230636836,328.49001721170396,304.3537005163512,317.7499139414802,299.39672977624787,306.18364888123926,,
labeled-data\uvfp1\img339.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp1\img370.png,318.3984509466437,355.75335628227197,320.8769363166954,346.66557659208263,324.1815834767642,337.5777969018933,322.52925989672985,327.6638554216868,320.8769363166954,316.92375215146296,320.8769363166954,304.53132530120484,320.8769363166954,292.96506024096385,310.96299483648886,349.97022375215147,308.4845094664372,339.2301204819277,303.527538726334,329.31617900172114,300.22289156626505,317.7499139414802,,,,
labeled-data\uvfp1\img410.png,,,,,,,337.4001721170397,240.91686746987955,332.4432013769364,225.21979345955253,328.31239242685035,210.3488812392427,,,,,334.92168674698803,258.266265060241,324.1815834767642,240.91686746987955,321.70309810671256,226.87211703958695,320.8769363166954,212.82736660929436,,
labeled-data\uvfp1\img471.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp1\img484.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp1\img508.png,,,,,,,,,,,,,,,,,,,355.57573149741825,338.4039586919105,349.79259896729786,324.35920826161794,344.00946643717737,310.3144578313253,,
labeled-data\uvfp1\img540.png,,,,,,,,,,,,,,,,,,,363.0111876075732,345.0132530120482,356.40189328743554,327.6638554216868,351.4449225473322,311.1406196213425,,
labeled-data\uvfp1\img541.png,,,,,,,,,,,,,,,,,,,362.18502581755604,345.0132530120482,356.40189328743554,327.6638554216868,349.79259896729786,311.96678141135976,,
labeled-data\uvfp1\img589.png,,,,,,,,,,,,,,,,,,,,,,,368.7943201376937,250.00464716006888,,
labeled-data\uvfp1\img620.png,,,,,,,,,,,,,,,,,,,,,353.9234079173839,268.1802065404475,346.4879518072289,249.17848537005165,,
labeled-data\uvfp1\img635.png,,,,,,,,,,,,,,,,,368.7943201376937,316.0975903614458,358.8803786574871,303.7051635111876,351.4449225473322,288.83425129087783,347.3141135972462,275.6156626506024,,
labeled-data\uvfp1\img675.png,369.6204819277109,313.6191049913941,368.7943201376937,302.0528399311532,367.14199655765924,285.529604130809,361.35886402753874,272.3110154905336,,,,,,,361.35886402753874,307.00981067125645,353.0972461273667,290.48657487091225,348.96643717728057,278.0941480206541,,,,,,
labeled-data\uvfp1\img758.png,,,,,,,,,,,,,,,385.3175559380379,353.2748709122203,380.3605851979346,340.88244406196213,376.2297762478486,326.83769363166954,,,,,,
labeled-data\uvfp1\img784.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp1\img819.png,,,,,,,,,,,,,,,,,,,,,,,,,,
