scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp4\img045.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img053.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img062.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img077.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img171.png,447.2796901893288,337.5777969018933,446.4535283993116,327.6638554216868,443.14888123924277,313.6191049913941,439.01807228915675,297.9220309810671,434.06110154905343,282.2249569707401,,,,,442.3227194492256,332.62082616179003,431.5826161790018,323.5330464716007,420.8425129087781,314.44526678141136,408.4500860585199,307.8359724612737,396.0576592082617,297.0958691910499,385.3175559380379,288.0080895008606
labeled-data\uvfp4\img267.png,424.9733218588641,272.3110154905336,418.3640275387264,258.266265060241,413.4070567986231,245.8738382099828,402.6669535283994,231.00292598967297,,,,,,,416.71170395869194,259.9185886402754,406.7977624784854,250.83080895008607,393.57917383821007,236.78605851979347,,,,,,
labeled-data\uvfp4\img385.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img406.png,439.84423407917393,279.7464716006885,441.4965576592083,269.8325301204819,439.84423407917393,263.22323580034424,439.01807228915675,252.48313253012049,437.3657487091223,242.56919104991397,433.23493975903625,231.8290877796902,,,427.45180722891575,275.6156626506024,422.49483648881244,266.5278829604131,419.1901893287436,255.78777969018932,415.0593803786576,250.00464716006888,408.4500860585199,239.26454388984513,405.14543889845106,232.65524956970745
labeled-data\uvfp4\img413.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img417.png,403.4931153184166,331.7946643717728,402.6669535283994,322.70688468158346,402.6669535283994,309.4882960413081,402.6669535283994,299.5743545611016,397.7099827882961,285.529604130809,,,,,399.36230636833056,323.5330464716007,391.1006884681584,313.6191049913941,384.49139414802073,306.18364888123926,377.05593803786576,296.26970740103275,370.4466437177281,289.660413080895,363.0111876075732,282.2249569707401
labeled-data\uvfp4\img604.png,500.9802065404476,277.26798623063684,498.50172117039597,264.87555938037866,491.0662650602411,250.00464716006888,485.2831325301206,236.78605851979347,,,,,,,488.58777969018945,273.1371772805508,477.02151462994846,267.3540447504303,467.10757314974194,259.9185886402754,452.2366609294321,254.1354561101549,442.3227194492256,250.83080895008607,431.5826161790018,245.8738382099828
labeled-data\uvfp4\img614.png,486.935456110155,282.2249569707401,481.97848537005177,265.7017211703959,477.02151462994846,250.83080895008607,467.10757314974194,238.4383820998279,459.67211703958696,224.3936316695353,,,,,471.23838209982796,278.92030981067126,453.88898450946647,273.1371772805508,439.01807228915675,267.3540447504303,424.9733218588641,263.22323580034424,403.4931153184166,252.48313253012049,382.83907056798625,247.52616179001723
labeled-data\uvfp4\img633.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img635.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img696.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img704.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img707.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img722.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img808.png,493.54475043029265,221.9151462994837,490.2401032702238,205.39191049913944,485.2831325301206,192.17332185886403,481.97848537005177,177.30240963855425,476.1953528399313,165.73614457831331,467.10757314974194,154.16987951807232,,,481.1523235800345,217.78433734939762,469.5860585197936,210.3488812392427,457.1936316695354,203.73958691910502,441.4965576592083,199.60877796901894,427.45180722891575,189.69483648881243,410.10240963855426,183.08554216867475
labeled-data\uvfp4\img852.png,,,,,,,,,,,,,,,,,,,,,,,,,,
