scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\nop9\img0078.png,,,,,,,435.64582511279997,211.26688569026743,437.2927910926589,199.7381238312546,440.58672305237684,187.38587898231225,443.8806550120948,176.68060011322888,,,,,399.4125735559024,214.56081764998538,393.648192626396,203.03205579097255,388.70729468681907,193.15025991181864,384.5898797371716,181.6214980528058
labeled-data\nop9\img0100.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop9\img0116.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop9\img0139.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\nop9\img0319.png,,,,,357.41494106949847,365.25820480708194,355.7679750896395,357.023374907787,355.7679750896395,347.96506201856266,357.41494106949847,335.6128171696203,358.2384240594279,325.7310212904664,,,349.1801111702036,367.7286537768704,346.7096622004151,358.67034088764603,340.94528127090865,349.61202799842164,337.6513493111907,339.7302321192677,330.24000240182534,329.0249532501844
labeled-data\nop9\img0358.png,355.7679750896395,310.08484448180616,363.1793219990049,299.3795656127228,362.3558390090754,287.02732076378044,363.1793219990049,278.79249086448556,366.47325395872286,265.6167630256137,372.23763488822925,251.61755219681243,379.6489817975947,238.44182435794056,350.00359416013305,301.8500145825112,343.41573024069714,291.96821870335737,337.6513493111907,282.0864228242035,328.59303642196636,270.5576609651907,320.3582065226714,261.4993480759663,309.6529276535881,246.67665425723544
labeled-data\nop9\img0463.png,238.83339051965203,388.3157285251076,245.42125443908793,374.3165176963063,250.36215237866486,360.31730686750495,256.1265333081713,345.49461304877417,260.2439482578187,333.1423681998318,266.00832918732516,318.31967438110104,278.3605740362675,301.02653159258176,237.18642453979305,375.1400006862358,232.24552660021607,361.14078985743447,228.95159464049812,344.6711300588447,225.65766268078016,329.84843624011387,223.18721371099173,316.67270840124206,214.9523838116968,296.90911664293435
