scorer,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000,DeepCut_resnet50_vocalJun10shuffle1_1030000
bodyparts,AC,AC,AC,LC1,LC1,LC1,LC2,LC2,LC2,LC3,LC3,LC3,LC4,LC4,LC4,LC5,LC5,LC5,LVP,LVP,LVP,RC1,RC1,RC1,RC2,RC2,RC2,RC3,RC3,RC3,RC4,RC4,RC4,RC5,RC5,RC5,RVP,RVP,RVP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\uvfp10\img0633.png,220.69344264268875,202.73448085784912,0.010750293731689453,227.11237359046936,191.78795385360718,0.9999184608459473,229.94109427928925,183.9590082168579,0.9999990463256836,236.00853994581848,170.3876906633377,0.9999998807907104,240.78454542160034,160.60858535766602,0.9999994039535522,245.6067385673523,152.93019485473633,1.0,250.8180035352707,139.62687063217163,1.0,219.1159394979477,194.84833884239197,0.9998399019241333,217.76212978363037,179.48375779390335,0.9999822378158569,220.06478165090084,167.65634393692017,0.9999551773071289,221.38860988616943,153.57448148727417,0.9998403787612915,225.62072825431824,145.68492031097412,0.9537459015846252,230.8766679763794,134.67598056793213,0.8962664008140564
labeled-data\uvfp10\img0847.png,3.3531957268714905,0.5894970893859863,1.7738333326633438e-06,5.831275463104248,5.286817312240601,1.1307784006930888e-06,3.03055602312088,1.785811424255371,1.1128980759167462e-06,-1.8501687049865723,4.694946348667145,1.1596836202443228e-06,0.6358208656311035,4.660096704959869,3.6690940419248363e-07,-1.4199304580688477,1.4080774784088135,7.286453040933338e-08,2.047378420829773,6.465019226074219,4.143342664519878e-07,-0.8078494071960449,5.988348603248596,9.101354692120367e-08,0.4768223762512207,0.5342490673065186,1.9874539702868788e-07,4.9788607358932495,1.0712292194366455,1.3309265511907142e-07,-0.5781078338623047,4.012239244766533,4.131509285798529e-07,-0.6764163970947266,1.54777193069458,1.159889890800514e-07,2.6213691234588623,4.984151124954224,1.9774319071075297e-07
labeled-data\uvfp10\img1123.png,3.3535361289978027,0.6077871322631836,1.8259514718010905e-06,5.818204045295715,5.335443735122681,1.1651487739072763e-06,3.032013475894928,1.816864252090454,1.1499622587507474e-06,-2.0886363983154297,4.922702491283417,1.1679401268338552e-06,0.5588159561157227,4.850724577903748,3.726152044691844e-07,-1.472118854522705,1.536287784576416,6.954054754260142e-08,2.044856905937195,6.5676915645599365,4.182000736818736e-07,210.98266625404358,411.85866959393024,3.0880480608175276e-06,211.16111421585083,397.3693059682846,9.036400001605216e-07,211.04780387878418,399.9004695415497,1.4949869182601105e-05,212.59671825170517,384.12906312942505,2.6085904210049193e-06,209.59375095367432,360.57116413116455,4.603936758940108e-05,166.98976039886475,254.79474139213562,0.0001473926822654903
labeled-data\uvfp10\img0494.png,3.487089514732361,0.7201669216156006,2.6458562842890387e-06,5.877178430557251,5.551289916038513,1.6508154203620506e-06,2.9727500677108765,1.9356122016906738,1.6981413182293181e-06,-2.0850014686584473,4.860676348209381,1.631659301892796e-06,0.558568000793457,4.865120947360992,5.354800691748096e-07,-1.524709701538086,1.685748815536499,9.714969451124489e-08,1.9945120811462402,6.807804346084595,6.070782205824798e-07,-0.8268537521362305,5.956988215446472,1.5525245089520467e-07,0.42487215995788574,0.3384363651275635,3.6701018757412385e-07,4.908441066741943,1.6188607215881348,2.3077768673829269e-07,-0.39987802505493164,4.39727121591568,6.395966920536011e-07,-0.550513744354248,1.5371570587158203,1.8840934501440643e-07,2.540590763092041,5.177017688751221,3.4889413313976547e-07
labeled-data\uvfp10\img0553.png,211.5145307779312,277.4479469060898,0.9997592568397522,216.86263179779053,264.235919713974,1.0,218.87068128585815,249.8065903186798,1.0,222.3619303703308,234.12219190597534,0.9999983310699463,236.97883069515228,206.97850632667542,0.9999996423721313,245.8314644098282,190.892023563385,0.9999895095825195,263.74318981170654,182.09630751609802,0.8222367167472839,211.28278332948685,262.67015647888184,1.0,212.12853802740574,247.4912371635437,1.0,212.73617732524872,231.60980796813965,0.9999834299087524,220.5494179725647,205.13953983783722,0.9999997615814209,225.19307708740234,186.69654166698456,0.994473397731781,228.54412651062012,177.75026321411133,7.96452077338472e-05
labeled-data\uvfp10\img1153.png,3.3665457367897034,0.5790596008300781,1.822644208004931e-06,5.809056401252747,5.330604076385498,1.151194510384812e-06,3.0620997548103333,1.8160252571105957,1.1485242339404067e-06,-1.9910955429077148,4.881263971328735,1.1788393976530642e-06,0.5861365795135498,4.782345771789551,3.7229909821689944e-07,423.2334213256836,345.8081305027008,9.077867616724689e-06,342.62797355651855,255.96954941749573,0.010976450517773628,410.4938477277756,333.30022287368774,2.2286028524831636e-06,415.0883831977844,334.65159249305725,6.548105488946021e-07,414.5591263771057,344.820330619812,7.807171300555638e-07,421.657310962677,361.9861886501312,0.0005556297837756574,417.70622754096985,346.9314913749695,0.9926002621650696,411.12075114250183,330.22856426239014,0.9294075965881348
labeled-data\uvfp10\img1055.png,3.33598655462265,0.6536927223205566,1.7505446976429084e-06,5.843198657035828,5.3698272705078125,1.1199858818145003e-06,3.0235984325408936,1.8031604290008545,1.0965108003802015e-06,327.13562774658203,346.5482963323593,1.7140995396403014e-06,0.5247199535369873,4.859495282173157,3.568336239823111e-07,294.04759788513184,334.22781777381897,5.243632585916203e-07,353.4561767578125,314.9146534204483,4.503553282120265e-05,286.8052113056183,367.8823752403259,2.462774318701122e-05,284.6713978052139,365.667995095253,0.0001453584263799712,285.56511783599854,351.9909963607788,0.06326842308044434,283.97641433030367,342.1097459793091,0.9794928431510925,285.8822612762451,336.10489654541016,0.9973984956741333,249.5438199043274,340.5377567410469,0.9183351993560791
labeled-data\uvfp10\img0453.png,226.91214036941528,278.9901535511017,1.0,234.88513851165771,265.6892466545105,1.0,241.95725846290588,252.15312838554382,1.0,247.81043481826782,238.3432936668396,0.9998455047607422,262.14295744895935,204.03816083446145,0.9999985694885254,270.8019070625305,176.21891736984253,1.0,279.1039619445801,158.56115579605103,0.9998968839645386,224.20433568954468,267.0172657966614,1.0,225.7911958694458,249.17846179008484,1.0,225.67019486427307,238.03653478622437,0.9998623132705688,222.3093113899231,201.44009494781494,0.9999864101409912,260.0388607978821,173.01812756061554,0.946675717830658,225.1845188140869,269.2209405899048,0.00022229636670090258
