scorer,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat,Nat
bodyparts,AC,AC,LC1,LC1,LC2,LC2,LC3,LC3,LC4,LC4,LC5,LC5,LVP,LVP,RC1,RC1,RC2,RC2,RC3,RC3,RC4,RC4,RC5,RC5,RVP,RVP
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data\uvfp4\img064.png,341.76876426083817,301.02653159258176,345.88617921048564,288.6742867436394,348.3566281802741,273.0281099349791,351.650560139992,259.8523820961073,,,,,,,339.2983152910497,288.6742867436394,332.7104513716138,272.20462694504965,,,,,,,,
labeled-data\uvfp4\img159.png,447.99806996174226,335.6128171696203,447.99806996174226,320.79012335088953,443.0571720221654,305.1439465422292,,,,,,,,,432.351893153082,330.6719192300434,422.47009727392816,320.79012335088953,412.5883013947743,311.73181046166513,405.1769544854089,305.9674295321587,393.648192626396,297.7325996328638,379.6489817975947,287.85080375370995
labeled-data\uvfp4\img204.png,456.2328998610372,307.61439551201767,454.58593388117816,296.90911664293435,453.76245089124876,285.38035478392146,448.8215529516718,273.0281099349791,,,,,,,444.7041380020243,299.3795656127228,436.4693081027295,288.6742867436394,423.29358026385756,277.96900787455604,416.70571634442166,268.9106949853317,,,,
labeled-data\uvfp4\img332.png,495.7600833776526,283.7333888040625,490.81918543807575,268.9106949853317,487.5252534783578,258.20541611624833,481.7608725488513,245.02968827737647,,,,,,,485.05480450856936,278.79249086448556,474.349525639486,269.73417797526116,464.467729760332,263.14631405582526,453.76245089124876,258.20541611624833,444.7041380020243,252.44103518674189,429.88144418329347,245.85317126730598
labeled-data\uvfp4\img350.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img393.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img444.png,401.88302252569093,349.61202799842164,404.35347149547937,338.0832661394088,404.35347149547937,327.37798727032543,403.52998850554985,315.0257424213831,,,,,,,393.648192626396,339.7302321192677,391.1777436566075,328.2014702602549,387.0603287069601,318.31967438110104,,,,,,
labeled-data\uvfp4\img446.png,398.589090565973,345.49461304877417,399.4125735559024,334.78933417969085,398.589090565973,325.7310212904664,398.589090565973,313.3787764415241,,,,,,,393.648192626396,336.4363001595498,388.70729468681907,327.37798727032543,379.6489817975947,318.31967438110104,379.6489817975947,311.73181046166513,,,,
labeled-data\uvfp4\img616.png,489.1722194582167,287.02732076378044,485.05480450856936,272.20462694504965,477.64345759920394,259.0288991061778,471.05559367976804,242.55923930758803,462.8207637804731,224.44261352913924,,,,,477.64345759920394,283.7333888040625,461.9972807905436,277.1455248846266,447.17458697181274,268.9106949853317,429.88144418329347,263.14631405582526,414.2352673746332,257.3819331263188,396.1186415961845,251.61755219681243
labeled-data\uvfp4\img665.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img684.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img698.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img704.png,,,,,,,,,,,,,,,,,,,,,,,,,441.41020604230636,109.15499493901075
labeled-data\uvfp4\img707.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img726.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img733.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img829.png,488.3487364682873,205.50250476076098,484.23132151863985,191.50329393195966,483.40783852871033,179.97453207294683,476.8199746092744,162.68138928442755,471.87907666969744,152.7995934052737,461.9972807905436,144.56476350597882,,,475.9964916193449,203.03205579097255,467.7616617200501,194.7972258916776,451.2920019214602,184.91543001252376,440.58672305237684,181.6214980528058,431.5284101631525,172.5631851635814,423.29358026385756,162.68138928442755
labeled-data\uvfp4\img855.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img871.png,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data\uvfp4\img883.png,,,,,,,,,,,,,,,,,,,,,,,,,,
